Deny,OWNER,MEETING,SETMEETINGTITLE,SALEOPENEDMINOR
Permit,OWNER,MEETING,SETMEETINGTITLE,DEFAULT
Deny,OWNER,MEETING,SETMEETINGTITLE,MAINTENANCEDAY
Permit,OWNER,MEETING,SETMEETINGTITLE,WORKINGDAY
Deny,OWNER,MEETING,UPDATEMEETINGINFOS,SALEOPENEDMINOR
Permit,OWNER,MEETING,UPDATEMEETINGINFOS,DEFAULT
Deny,OWNER,MEETING,UPDATEMEETINGINFOS,MAINTENANCEDAY
Permit,OWNER,MEETING,UPDATEMEETINGINFOS,WORKINGDAY
Deny,OWNER,MEETING,DELETE,SALEOPENEDMINOR
Permit,OWNER,MEETING,DELETE,DEFAULT
Deny,OWNER,MEETING,DELETE,MAINTENANCEDAY
Permit,OWNER,MEETING,DELETE,WORKINGDAY
Deny,OWNER,MEETING,OVER,SALEOPENEDMINOR
Permit,OWNER,MEETING,OVER,DEFAULT
Deny,OWNER,MEETING,OVER,MAINTENANCEDAY
Permit,OWNER,MEETING,OVER,WORKINGDAY
Deny,OWNER,MEETING,ASK,SALEOPENEDMINOR
Permit,OWNER,MEETING,ASK,DEFAULT
Deny,OWNER,MEETING,ASK,MAINTENANCEDAY
Permit,OWNER,MEETING,ASK,WORKINGDAY
Deny,OWNER,MEETING,SPEAK,SALEOPENEDMINOR
Permit,OWNER,MEETING,SPEAK,DEFAULT
Deny,OWNER,MEETING,SPEAK,MAINTENANCEDAY
Permit,OWNER,MEETING,SPEAK,WORKINGDAY
Deny,OWNER,MEETING,SETMEETINGAGENDA,SALEOPENEDMINOR
Permit,OWNER,MEETING,SETMEETINGAGENDA,DEFAULT
Deny,OWNER,MEETING,SETMEETINGAGENDA,MAINTENANCEDAY
Permit,OWNER,MEETING,SETMEETINGAGENDA,WORKINGDAY
Deny,OWNER,MEETING,LEAVE,SALEOPENEDMINOR
Permit,OWNER,MEETING,LEAVE,DEFAULT
Deny,OWNER,MEETING,LEAVE,MAINTENANCEDAY
Permit,OWNER,MEETING,LEAVE,WORKINGDAY
Deny,OWNER,MEETING,HANDOVER,SALEOPENEDMINOR
Permit,OWNER,MEETING,HANDOVER,DEFAULT
Deny,OWNER,MEETING,HANDOVER,MAINTENANCEDAY
Permit,OWNER,MEETING,HANDOVER,WORKINGDAY
Deny,OWNER,MEETING,UPDATE,SALEOPENEDMINOR
Permit,OWNER,MEETING,UPDATE,DEFAULT
Deny,OWNER,MEETING,UPDATE,MAINTENANCEDAY
Permit,OWNER,MEETING,UPDATE,WORKINGDAY
Deny,OWNER,MEETING,ATTENDEEACTIVITY,SALEOPENEDMINOR
Permit,OWNER,MEETING,ATTENDEEACTIVITY,DEFAULT
Deny,OWNER,MEETING,ATTENDEEACTIVITY,MAINTENANCEDAY
Permit,OWNER,MEETING,ATTENDEEACTIVITY,WORKINGDAY
Deny,OWNER,USERACCOUNT,POSTCOMMENT,SALEOPENEDMINOR
Permit,OWNER,USERACCOUNT,POSTCOMMENT,DEFAULT
Deny,OWNER,USERACCOUNT,POSTCOMMENT,MAINTENANCEDAY
Permit,OWNER,USERACCOUNT,POSTCOMMENT,WORKINGDAY
Deny,OWNER,USERACCOUNT,CONSULT,SALEOPENEDMINOR
Permit,OWNER,USERACCOUNT,CONSULT,DEFAULT
Deny,OWNER,USERACCOUNT,CONSULT,MAINTENANCEDAY
Permit,OWNER,USERACCOUNT,CONSULT,WORKINGDAY
Deny,OWNER,USERACCOUNT,CLOSEMEETING,SALEOPENEDMINOR
Permit,OWNER,USERACCOUNT,CLOSEMEETING,DEFAULT
Deny,OWNER,USERACCOUNT,CLOSEMEETING,MAINTENANCEDAY
Permit,OWNER,USERACCOUNT,CLOSEMEETING,WORKINGDAY
Deny,OWNER,USERACCOUNT,OPENMEETING,SALEOPENEDMINOR
Permit,OWNER,USERACCOUNT,OPENMEETING,DEFAULT
Deny,OWNER,USERACCOUNT,OPENMEETING,MAINTENANCEDAY
Permit,OWNER,USERACCOUNT,OPENMEETING,WORKINGDAY
Deny,OWNER,USERACCOUNT,SETMEETINGMODERATOR,SALEOPENEDMINOR
Permit,OWNER,USERACCOUNT,SETMEETINGMODERATOR,DEFAULT
Deny,OWNER,USERACCOUNT,SETMEETINGMODERATOR,MAINTENANCEDAY
Permit,OWNER,USERACCOUNT,SETMEETINGMODERATOR,WORKINGDAY
Deny,OWNER,USERACCOUNT,SETMEETINGTITLE,SALEOPENEDMINOR
Permit,OWNER,USERACCOUNT,SETMEETINGTITLE,DEFAULT
Deny,OWNER,USERACCOUNT,SETMEETINGTITLE,MAINTENANCEDAY
Permit,OWNER,USERACCOUNT,SETMEETINGTITLE,WORKINGDAY
Deny,OWNER,USERACCOUNT,UPDATEMEETINGINFOS,SALEOPENEDMINOR
Permit,OWNER,USERACCOUNT,UPDATEMEETINGINFOS,DEFAULT
Deny,OWNER,USERACCOUNT,UPDATEMEETINGINFOS,MAINTENANCEDAY
Permit,OWNER,USERACCOUNT,UPDATEMEETINGINFOS,WORKINGDAY
Deny,OWNER,USERACCOUNT,DELETE,SALEOPENEDMINOR
Permit,OWNER,USERACCOUNT,DELETE,DEFAULT
Deny,OWNER,USERACCOUNT,DELETE,MAINTENANCEDAY
Permit,OWNER,USERACCOUNT,DELETE,WORKINGDAY
Deny,OWNER,USERACCOUNT,OVER,SALEOPENEDMINOR
Permit,OWNER,USERACCOUNT,OVER,DEFAULT
Deny,OWNER,USERACCOUNT,OVER,MAINTENANCEDAY
Permit,OWNER,USERACCOUNT,OVER,WORKINGDAY
Deny,OWNER,USERACCOUNT,ASK,SALEOPENEDMINOR
Permit,OWNER,USERACCOUNT,ASK,DEFAULT
Deny,OWNER,USERACCOUNT,ASK,MAINTENANCEDAY
Permit,OWNER,USERACCOUNT,ASK,WORKINGDAY
Deny,OWNER,USERACCOUNT,SPEAK,SALEOPENEDMINOR
Permit,OWNER,USERACCOUNT,SPEAK,DEFAULT
Deny,OWNER,USERACCOUNT,SPEAK,MAINTENANCEDAY
Permit,OWNER,USERACCOUNT,SPEAK,WORKINGDAY
Deny,OWNER,USERACCOUNT,SETMEETINGAGENDA,SALEOPENEDMINOR
Permit,OWNER,USERACCOUNT,SETMEETINGAGENDA,DEFAULT
Deny,OWNER,USERACCOUNT,SETMEETINGAGENDA,MAINTENANCEDAY
Permit,OWNER,USERACCOUNT,SETMEETINGAGENDA,WORKINGDAY
Deny,OWNER,USERACCOUNT,LEAVE,SALEOPENEDMINOR
Permit,OWNER,USERACCOUNT,LEAVE,DEFAULT
Deny,OWNER,USERACCOUNT,LEAVE,MAINTENANCEDAY
Permit,OWNER,USERACCOUNT,LEAVE,WORKINGDAY
Deny,OWNER,USERACCOUNT,HANDOVER,SALEOPENEDMINOR
Permit,OWNER,USERACCOUNT,HANDOVER,DEFAULT
Deny,OWNER,USERACCOUNT,HANDOVER,MAINTENANCEDAY
Permit,OWNER,USERACCOUNT,HANDOVER,WORKINGDAY
Deny,OWNER,USERACCOUNT,UPDATE,SALEOPENEDMINOR
Permit,OWNER,USERACCOUNT,UPDATE,DEFAULT
Deny,OWNER,USERACCOUNT,UPDATE,MAINTENANCEDAY
Permit,OWNER,USERACCOUNT,UPDATE,WORKINGDAY
Deny,OWNER,USERACCOUNT,ATTENDEEACTIVITY,SALEOPENEDMINOR
Permit,OWNER,USERACCOUNT,ATTENDEEACTIVITY,DEFAULT
Deny,OWNER,USERACCOUNT,ATTENDEEACTIVITY,MAINTENANCEDAY
Permit,OWNER,USERACCOUNT,ATTENDEEACTIVITY,WORKINGDAY
Deny,ADMINISTRATOR,COMMENT,POSTCOMMENT,SALEOPENEDMINOR
Permit,ADMINISTRATOR,COMMENT,POSTCOMMENT,DEFAULT
Deny,ADMINISTRATOR,COMMENT,POSTCOMMENT,MAINTENANCEDAY
Permit,ADMINISTRATOR,COMMENT,POSTCOMMENT,WORKINGDAY
Deny,ADMINISTRATOR,COMMENT,CONSULT,SALEOPENEDMINOR
Permit,ADMINISTRATOR,COMMENT,CONSULT,DEFAULT
Deny,ADMINISTRATOR,COMMENT,CONSULT,MAINTENANCEDAY
Permit,ADMINISTRATOR,COMMENT,CONSULT,WORKINGDAY
Deny,ADMINISTRATOR,COMMENT,CLOSEMEETING,SALEOPENEDMINOR
Permit,ADMINISTRATOR,COMMENT,CLOSEMEETING,DEFAULT
Deny,ADMINISTRATOR,COMMENT,CLOSEMEETING,MAINTENANCEDAY
Permit,ADMINISTRATOR,COMMENT,CLOSEMEETING,WORKINGDAY
Deny,ADMINISTRATOR,COMMENT,OPENMEETING,SALEOPENEDMINOR
Permit,ADMINISTRATOR,COMMENT,OPENMEETING,DEFAULT
Deny,ADMINISTRATOR,COMMENT,OPENMEETING,MAINTENANCEDAY
Permit,ADMINISTRATOR,COMMENT,OPENMEETING,WORKINGDAY
Deny,ADMINISTRATOR,COMMENT,SETMEETINGMODERATOR,SALEOPENEDMINOR
Permit,ADMINISTRATOR,COMMENT,SETMEETINGMODERATOR,DEFAULT
Deny,ADMINISTRATOR,COMMENT,SETMEETINGMODERATOR,MAINTENANCEDAY
Permit,ADMINISTRATOR,COMMENT,SETMEETINGMODERATOR,WORKINGDAY
Deny,ADMINISTRATOR,COMMENT,SETMEETINGTITLE,SALEOPENEDMINOR
Permit,ADMINISTRATOR,COMMENT,SETMEETINGTITLE,DEFAULT
Deny,ADMINISTRATOR,COMMENT,SETMEETINGTITLE,MAINTENANCEDAY
Permit,ADMINISTRATOR,COMMENT,SETMEETINGTITLE,WORKINGDAY
Deny,ADMINISTRATOR,COMMENT,UPDATEMEETINGINFOS,SALEOPENEDMINOR
Permit,ADMINISTRATOR,COMMENT,UPDATEMEETINGINFOS,DEFAULT
Deny,ADMINISTRATOR,COMMENT,UPDATEMEETINGINFOS,MAINTENANCEDAY
Permit,ADMINISTRATOR,COMMENT,UPDATEMEETINGINFOS,WORKINGDAY
Deny,ADMINISTRATOR,COMMENT,DELETE,SALEOPENEDMINOR
Permit,ADMINISTRATOR,COMMENT,DELETE,DEFAULT
Deny,ADMINISTRATOR,COMMENT,DELETE,MAINTENANCEDAY
Permit,ADMINISTRATOR,COMMENT,DELETE,WORKINGDAY
Deny,ADMINISTRATOR,COMMENT,OVER,SALEOPENEDMINOR
Permit,ADMINISTRATOR,COMMENT,OVER,DEFAULT
Deny,ADMINISTRATOR,COMMENT,OVER,MAINTENANCEDAY
Permit,ADMINISTRATOR,COMMENT,OVER,WORKINGDAY
Deny,ADMINISTRATOR,COMMENT,ASK,SALEOPENEDMINOR
Permit,ADMINISTRATOR,COMMENT,ASK,DEFAULT
Deny,ADMINISTRATOR,COMMENT,ASK,MAINTENANCEDAY
Permit,ADMINISTRATOR,COMMENT,ASK,WORKINGDAY
Deny,ADMINISTRATOR,COMMENT,SPEAK,SALEOPENEDMINOR
Permit,ADMINISTRATOR,COMMENT,SPEAK,DEFAULT
Deny,ADMINISTRATOR,COMMENT,SPEAK,MAINTENANCEDAY
Permit,ADMINISTRATOR,COMMENT,SPEAK,WORKINGDAY
Deny,ADMINISTRATOR,COMMENT,SETMEETINGAGENDA,SALEOPENEDMINOR
Permit,ADMINISTRATOR,COMMENT,SETMEETINGAGENDA,DEFAULT
Deny,ADMINISTRATOR,COMMENT,SETMEETINGAGENDA,MAINTENANCEDAY
Permit,ADMINISTRATOR,COMMENT,SETMEETINGAGENDA,WORKINGDAY
Deny,ADMINISTRATOR,COMMENT,LEAVE,SALEOPENEDMINOR
Permit,ADMINISTRATOR,COMMENT,LEAVE,DEFAULT
Deny,ADMINISTRATOR,COMMENT,LEAVE,MAINTENANCEDAY
Permit,ADMINISTRATOR,COMMENT,LEAVE,WORKINGDAY
Deny,ADMINISTRATOR,COMMENT,HANDOVER,SALEOPENEDMINOR
Permit,ADMINISTRATOR,COMMENT,HANDOVER,DEFAULT
Deny,ADMINISTRATOR,COMMENT,HANDOVER,MAINTENANCEDAY
Permit,ADMINISTRATOR,COMMENT,HANDOVER,WORKINGDAY
Deny,ADMINISTRATOR,COMMENT,UPDATE,SALEOPENEDMINOR
Permit,ADMINISTRATOR,COMMENT,UPDATE,DEFAULT
Deny,ADMINISTRATOR,COMMENT,UPDATE,MAINTENANCEDAY
Permit,ADMINISTRATOR,COMMENT,UPDATE,WORKINGDAY
Deny,ADMINISTRATOR,COMMENT,ATTENDEEACTIVITY,SALEOPENEDMINOR
Permit,ADMINISTRATOR,COMMENT,ATTENDEEACTIVITY,DEFAULT
Deny,ADMINISTRATOR,COMMENT,ATTENDEEACTIVITY,MAINTENANCEDAY
Permit,ADMINISTRATOR,COMMENT,ATTENDEEACTIVITY,WORKINGDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,POSTCOMMENT,SALEOPENEDMINOR
Permit,ADMINISTRATOR,PERSONNELACCOUNT,POSTCOMMENT,DEFAULT
Deny,ADMINISTRATOR,PERSONNELACCOUNT,POSTCOMMENT,MAINTENANCEDAY
Permit,ADMINISTRATOR,PERSONNELACCOUNT,POSTCOMMENT,WORKINGDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,CONSULT,SALEOPENEDMINOR
Permit,ADMINISTRATOR,PERSONNELACCOUNT,CONSULT,DEFAULT
Deny,ADMINISTRATOR,PERSONNELACCOUNT,CONSULT,MAINTENANCEDAY
Permit,ADMINISTRATOR,PERSONNELACCOUNT,CONSULT,WORKINGDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,CLOSEMEETING,SALEOPENEDMINOR
Permit,ADMINISTRATOR,PERSONNELACCOUNT,CLOSEMEETING,DEFAULT
Deny,ADMINISTRATOR,PERSONNELACCOUNT,CLOSEMEETING,MAINTENANCEDAY
Permit,ADMINISTRATOR,PERSONNELACCOUNT,CLOSEMEETING,WORKINGDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,OPENMEETING,SALEOPENEDMINOR
Permit,ADMINISTRATOR,PERSONNELACCOUNT,OPENMEETING,DEFAULT
Deny,ADMINISTRATOR,PERSONNELACCOUNT,OPENMEETING,MAINTENANCEDAY
Permit,ADMINISTRATOR,PERSONNELACCOUNT,OPENMEETING,WORKINGDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,SETMEETINGMODERATOR,SALEOPENEDMINOR
Permit,ADMINISTRATOR,PERSONNELACCOUNT,SETMEETINGMODERATOR,DEFAULT
Deny,ADMINISTRATOR,PERSONNELACCOUNT,SETMEETINGMODERATOR,MAINTENANCEDAY
Permit,ADMINISTRATOR,PERSONNELACCOUNT,SETMEETINGMODERATOR,WORKINGDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,SETMEETINGTITLE,SALEOPENEDMINOR
Permit,ADMINISTRATOR,PERSONNELACCOUNT,SETMEETINGTITLE,DEFAULT
Deny,ADMINISTRATOR,PERSONNELACCOUNT,SETMEETINGTITLE,MAINTENANCEDAY
Permit,ADMINISTRATOR,PERSONNELACCOUNT,SETMEETINGTITLE,WORKINGDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,UPDATEMEETINGINFOS,SALEOPENEDMINOR
Permit,ADMINISTRATOR,PERSONNELACCOUNT,UPDATEMEETINGINFOS,DEFAULT
Deny,ADMINISTRATOR,PERSONNELACCOUNT,UPDATEMEETINGINFOS,MAINTENANCEDAY
Permit,ADMINISTRATOR,PERSONNELACCOUNT,UPDATEMEETINGINFOS,WORKINGDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,DELETE,SALEOPENEDMINOR
Permit,ADMINISTRATOR,PERSONNELACCOUNT,DELETE,DEFAULT
Deny,ADMINISTRATOR,PERSONNELACCOUNT,DELETE,MAINTENANCEDAY
Permit,ADMINISTRATOR,PERSONNELACCOUNT,DELETE,WORKINGDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,OVER,SALEOPENEDMINOR
Permit,ADMINISTRATOR,PERSONNELACCOUNT,OVER,DEFAULT
Deny,ADMINISTRATOR,PERSONNELACCOUNT,OVER,MAINTENANCEDAY
Permit,ADMINISTRATOR,PERSONNELACCOUNT,OVER,WORKINGDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,ASK,SALEOPENEDMINOR
Permit,ADMINISTRATOR,PERSONNELACCOUNT,ASK,DEFAULT
Deny,ADMINISTRATOR,PERSONNELACCOUNT,ASK,MAINTENANCEDAY
Permit,ADMINISTRATOR,PERSONNELACCOUNT,ASK,WORKINGDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,SPEAK,SALEOPENEDMINOR
Permit,ADMINISTRATOR,PERSONNELACCOUNT,SPEAK,DEFAULT
Deny,ADMINISTRATOR,PERSONNELACCOUNT,SPEAK,MAINTENANCEDAY
Permit,ADMINISTRATOR,PERSONNELACCOUNT,SPEAK,WORKINGDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,SETMEETINGAGENDA,SALEOPENEDMINOR
Permit,ADMINISTRATOR,PERSONNELACCOUNT,SETMEETINGAGENDA,DEFAULT
Deny,ADMINISTRATOR,PERSONNELACCOUNT,SETMEETINGAGENDA,MAINTENANCEDAY
Permit,ADMINISTRATOR,PERSONNELACCOUNT,SETMEETINGAGENDA,WORKINGDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,LEAVE,SALEOPENEDMINOR
Permit,ADMINISTRATOR,PERSONNELACCOUNT,LEAVE,DEFAULT
Deny,ADMINISTRATOR,PERSONNELACCOUNT,LEAVE,MAINTENANCEDAY
Permit,ADMINISTRATOR,PERSONNELACCOUNT,LEAVE,WORKINGDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,HANDOVER,SALEOPENEDMINOR
Permit,ADMINISTRATOR,PERSONNELACCOUNT,HANDOVER,DEFAULT
Deny,ADMINISTRATOR,PERSONNELACCOUNT,HANDOVER,MAINTENANCEDAY
Permit,ADMINISTRATOR,PERSONNELACCOUNT,HANDOVER,WORKINGDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,UPDATE,SALEOPENEDMINOR
Permit,ADMINISTRATOR,PERSONNELACCOUNT,UPDATE,DEFAULT
Deny,ADMINISTRATOR,PERSONNELACCOUNT,UPDATE,MAINTENANCEDAY
Permit,ADMINISTRATOR,PERSONNELACCOUNT,UPDATE,WORKINGDAY
Deny,ADMINISTRATOR,PERSONNELACCOUNT,ATTENDEEACTIVITY,SALEOPENEDMINOR
Permit,ADMINISTRATOR,PERSONNELACCOUNT,ATTENDEEACTIVITY,DEFAULT
Deny,ADMINISTRATOR,PERSONNELACCOUNT,ATTENDEEACTIVITY,MAINTENANCEDAY
Permit,ADMINISTRATOR,PERSONNELACCOUNT,ATTENDEEACTIVITY,WORKINGDAY
Deny,ADMINISTRATOR,MEETING,POSTCOMMENT,SALEOPENEDMINOR
Permit,ADMINISTRATOR,MEETING,POSTCOMMENT,DEFAULT
Deny,ADMINISTRATOR,MEETING,POSTCOMMENT,MAINTENANCEDAY
Permit,ADMINISTRATOR,MEETING,POSTCOMMENT,WORKINGDAY
Deny,ADMINISTRATOR,MEETING,CONSULT,SALEOPENEDMINOR
Permit,ADMINISTRATOR,MEETING,CONSULT,DEFAULT
Deny,ADMINISTRATOR,MEETING,CONSULT,MAINTENANCEDAY
Permit,ADMINISTRATOR,MEETING,CONSULT,WORKINGDAY
Deny,ADMINISTRATOR,MEETING,CLOSEMEETING,SALEOPENEDMINOR
Permit,ADMINISTRATOR,MEETING,CLOSEMEETING,DEFAULT
Deny,ADMINISTRATOR,MEETING,CLOSEMEETING,MAINTENANCEDAY
Permit,ADMINISTRATOR,MEETING,CLOSEMEETING,WORKINGDAY
Deny,ADMINISTRATOR,MEETING,OPENMEETING,SALEOPENEDMINOR
Permit,ADMINISTRATOR,MEETING,OPENMEETING,DEFAULT
Deny,ADMINISTRATOR,MEETING,OPENMEETING,MAINTENANCEDAY
Permit,ADMINISTRATOR,MEETING,OPENMEETING,WORKINGDAY
Deny,ADMINISTRATOR,MEETING,SETMEETINGMODERATOR,SALEOPENEDMINOR
Permit,ADMINISTRATOR,MEETING,SETMEETINGMODERATOR,DEFAULT
Deny,ADMINISTRATOR,MEETING,SETMEETINGMODERATOR,MAINTENANCEDAY
Permit,ADMINISTRATOR,MEETING,SETMEETINGMODERATOR,WORKINGDAY
Deny,ADMINISTRATOR,MEETING,SETMEETINGTITLE,SALEOPENEDMINOR
Permit,ADMINISTRATOR,MEETING,SETMEETINGTITLE,DEFAULT
Deny,ADMINISTRATOR,MEETING,SETMEETINGTITLE,MAINTENANCEDAY
Permit,ADMINISTRATOR,MEETING,SETMEETINGTITLE,WORKINGDAY
Deny,ADMINISTRATOR,MEETING,UPDATEMEETINGINFOS,SALEOPENEDMINOR
Permit,ADMINISTRATOR,MEETING,UPDATEMEETINGINFOS,DEFAULT
Deny,ADMINISTRATOR,MEETING,UPDATEMEETINGINFOS,MAINTENANCEDAY
Permit,ADMINISTRATOR,MEETING,UPDATEMEETINGINFOS,WORKINGDAY
Deny,ADMINISTRATOR,MEETING,DELETE,SALEOPENEDMINOR
Permit,ADMINISTRATOR,MEETING,DELETE,DEFAULT
Deny,ADMINISTRATOR,MEETING,DELETE,MAINTENANCEDAY
Permit,ADMINISTRATOR,MEETING,DELETE,WORKINGDAY
Deny,ADMINISTRATOR,MEETING,OVER,SALEOPENEDMINOR
Permit,ADMINISTRATOR,MEETING,OVER,DEFAULT
Deny,ADMINISTRATOR,MEETING,OVER,MAINTENANCEDAY
Permit,ADMINISTRATOR,MEETING,OVER,WORKINGDAY
Deny,ADMINISTRATOR,MEETING,ASK,SALEOPENEDMINOR
Permit,ADMINISTRATOR,MEETING,ASK,DEFAULT
Deny,ADMINISTRATOR,MEETING,ASK,MAINTENANCEDAY
Permit,ADMINISTRATOR,MEETING,ASK,WORKINGDAY
Deny,ADMINISTRATOR,MEETING,SPEAK,SALEOPENEDMINOR
Permit,ADMINISTRATOR,MEETING,SPEAK,DEFAULT
Deny,ADMINISTRATOR,MEETING,SPEAK,MAINTENANCEDAY
Permit,ADMINISTRATOR,MEETING,SPEAK,WORKINGDAY
Deny,ADMINISTRATOR,MEETING,SETMEETINGAGENDA,SALEOPENEDMINOR
Permit,ADMINISTRATOR,MEETING,SETMEETINGAGENDA,DEFAULT
Deny,ADMINISTRATOR,MEETING,SETMEETINGAGENDA,MAINTENANCEDAY
Permit,ADMINISTRATOR,MEETING,SETMEETINGAGENDA,WORKINGDAY
Deny,ADMINISTRATOR,MEETING,LEAVE,SALEOPENEDMINOR
Permit,ADMINISTRATOR,MEETING,LEAVE,DEFAULT
Deny,ADMINISTRATOR,MEETING,LEAVE,MAINTENANCEDAY
Permit,ADMINISTRATOR,MEETING,LEAVE,WORKINGDAY
Deny,ADMINISTRATOR,MEETING,HANDOVER,SALEOPENEDMINOR
Permit,ADMINISTRATOR,MEETING,HANDOVER,DEFAULT
Deny,ADMINISTRATOR,MEETING,HANDOVER,MAINTENANCEDAY
Permit,ADMINISTRATOR,MEETING,HANDOVER,WORKINGDAY
Deny,ADMINISTRATOR,MEETING,UPDATE,SALEOPENEDMINOR
Permit,ADMINISTRATOR,MEETING,UPDATE,DEFAULT
Deny,ADMINISTRATOR,MEETING,UPDATE,MAINTENANCEDAY
Permit,ADMINISTRATOR,MEETING,UPDATE,WORKINGDAY
Deny,ADMINISTRATOR,MEETING,ATTENDEEACTIVITY,SALEOPENEDMINOR
Permit,ADMINISTRATOR,MEETING,ATTENDEEACTIVITY,DEFAULT
Deny,ADMINISTRATOR,MEETING,ATTENDEEACTIVITY,MAINTENANCEDAY
Permit,ADMINISTRATOR,MEETING,ATTENDEEACTIVITY,WORKINGDAY
Deny,ADMINISTRATOR,USERACCOUNT,POSTCOMMENT,SALEOPENEDMINOR
Permit,ADMINISTRATOR,USERACCOUNT,POSTCOMMENT,DEFAULT
Deny,ADMINISTRATOR,USERACCOUNT,POSTCOMMENT,MAINTENANCEDAY
Permit,ADMINISTRATOR,USERACCOUNT,POSTCOMMENT,WORKINGDAY
Deny,ADMINISTRATOR,USERACCOUNT,CONSULT,SALEOPENEDMINOR
Permit,ADMINISTRATOR,USERACCOUNT,CONSULT,DEFAULT
Deny,ADMINISTRATOR,USERACCOUNT,CONSULT,MAINTENANCEDAY
Permit,ADMINISTRATOR,USERACCOUNT,CONSULT,WORKINGDAY
Deny,ADMINISTRATOR,USERACCOUNT,CLOSEMEETING,SALEOPENEDMINOR
Permit,ADMINISTRATOR,USERACCOUNT,CLOSEMEETING,DEFAULT
Deny,ADMINISTRATOR,USERACCOUNT,CLOSEMEETING,MAINTENANCEDAY
Permit,ADMINISTRATOR,USERACCOUNT,CLOSEMEETING,WORKINGDAY
Deny,ADMINISTRATOR,USERACCOUNT,OPENMEETING,SALEOPENEDMINOR
Permit,ADMINISTRATOR,USERACCOUNT,OPENMEETING,DEFAULT
Deny,ADMINISTRATOR,USERACCOUNT,OPENMEETING,MAINTENANCEDAY
Permit,ADMINISTRATOR,USERACCOUNT,OPENMEETING,WORKINGDAY
Deny,ADMINISTRATOR,USERACCOUNT,SETMEETINGMODERATOR,SALEOPENEDMINOR
Permit,ADMINISTRATOR,USERACCOUNT,SETMEETINGMODERATOR,DEFAULT
Deny,ADMINISTRATOR,USERACCOUNT,SETMEETINGMODERATOR,MAINTENANCEDAY
Permit,ADMINISTRATOR,USERACCOUNT,SETMEETINGMODERATOR,WORKINGDAY
Deny,ADMINISTRATOR,USERACCOUNT,SETMEETINGTITLE,SALEOPENEDMINOR
Permit,ADMINISTRATOR,USERACCOUNT,SETMEETINGTITLE,DEFAULT
Deny,ADMINISTRATOR,USERACCOUNT,SETMEETINGTITLE,MAINTENANCEDAY
Permit,ADMINISTRATOR,USERACCOUNT,SETMEETINGTITLE,WORKINGDAY
Deny,ADMINISTRATOR,USERACCOUNT,UPDATEMEETINGINFOS,SALEOPENEDMINOR
Permit,ADMINISTRATOR,USERACCOUNT,UPDATEMEETINGINFOS,DEFAULT
Deny,ADMINISTRATOR,USERACCOUNT,UPDATEMEETINGINFOS,MAINTENANCEDAY
Permit,ADMINISTRATOR,USERACCOUNT,UPDATEMEETINGINFOS,WORKINGDAY
Deny,ADMINISTRATOR,USERACCOUNT,DELETE,SALEOPENEDMINOR
Permit,ADMINISTRATOR,USERACCOUNT,DELETE,DEFAULT
Deny,ADMINISTRATOR,USERACCOUNT,DELETE,MAINTENANCEDAY
Permit,ADMINISTRATOR,USERACCOUNT,DELETE,WORKINGDAY
Deny,ADMINISTRATOR,USERACCOUNT,OVER,SALEOPENEDMINOR
Permit,ADMINISTRATOR,USERACCOUNT,OVER,DEFAULT
Deny,ADMINISTRATOR,USERACCOUNT,OVER,MAINTENANCEDAY
Permit,ADMINISTRATOR,USERACCOUNT,OVER,WORKINGDAY
Deny,ADMINISTRATOR,USERACCOUNT,ASK,SALEOPENEDMINOR
Permit,ADMINISTRATOR,USERACCOUNT,ASK,DEFAULT
Deny,ADMINISTRATOR,USERACCOUNT,ASK,MAINTENANCEDAY
Permit,ADMINISTRATOR,USERACCOUNT,ASK,WORKINGDAY
Deny,ADMINISTRATOR,USERACCOUNT,SPEAK,SALEOPENEDMINOR
Permit,ADMINISTRATOR,USERACCOUNT,SPEAK,DEFAULT
Deny,ADMINISTRATOR,USERACCOUNT,SPEAK,MAINTENANCEDAY
Permit,ADMINISTRATOR,USERACCOUNT,SPEAK,WORKINGDAY
Deny,ADMINISTRATOR,USERACCOUNT,SETMEETINGAGENDA,SALEOPENEDMINOR
Permit,ADMINISTRATOR,USERACCOUNT,SETMEETINGAGENDA,DEFAULT
Deny,ADMINISTRATOR,USERACCOUNT,SETMEETINGAGENDA,MAINTENANCEDAY
Permit,ADMINISTRATOR,USERACCOUNT,SETMEETINGAGENDA,WORKINGDAY
Deny,ADMINISTRATOR,USERACCOUNT,LEAVE,SALEOPENEDMINOR
